13.57335699290213, 3, 10003
13.505332400279915, 5, 10003
11.668601419574127, 4, 10003
11.679694061187762, 4, 10003
10.6625624875025, 3, 10003
10.584978004399119, 4, 10003
9.251706658668265, 5, 10003
9.308453, 3, 10003
8.252118788121187, 4, 10002
8.250712786164149, 5, 10003
6.592975107467759, 3, 10003
6.578421473557932, 3, 10003
5.123675897230831, 4, 10003
5.11888833349995, 3, 10003
1.8033495350803044, 2603, 4134
1.7515218951902367, 533, 795
-1.1125347222222222, 570, 576
-0.958128078817734, 404, 406
